SUDLR, Q's ,77
SUDLR, Contracts ,11
SUDLR, Average Price ,10014
SUDLR, Closing Rate ,0.143
SUDLR, VPG ,1431
SUDLR, Volume ,110155
ZOAPC, Arrivals ,189
ZOAPC, % Penetraciï¿½n ,0.143
ZOAPC, Q's ,27
ZOAPC, Contracts ,4
ZOAPC, Average Price ,16445
ZOAPC, Closing Rate ,0.148
ZOAPC, VPG ,2436
ZOAPC, Volume ,65782
DRELR, Arrivals ,1035
DRELR, % Penetraciï¿½n ,0.024
DRELR, Q's ,25
DRELR, Contracts ,5
DRELR, Average Price ,10196
DRELR, Closing Rate ,0.2
DRELR, VPG ,2039
DRELR, Volume ,50979
SECLR, Arrivals ,882
SECLR, % Penetraciï¿½n ,0.034
SECLR, Q's ,30
SECLR, Contracts ,4
SECLR, Average Price ,10144
SECLR, Closing Rate ,0.133
SECLR, VPG ,1353
SECLR, Volume ,40576
PUJIF, Arrivals ,1079
PUJIF, % Penetraciï¿½n ,0.034
PUJIF, Q's ,37
PUJIF, Contracts ,4
PUJIF, Average Price ,17918
PUJIF, Closing Rate ,0.108
PUJIF, VPG ,1937
PUJIF, Volume ,71673
PUJIA, Arrivals ,1052
PUJIA, % Penetraciï¿½n ,0.046
PUJIA, Q's ,48
PUJIA, Contracts ,10
PUJIA, Average Price ,19631
PUJIA, Closing Rate ,0.208
PUJIA, VPG ,4090
PUJIA, Volume ,196314
LIBRE, Arrivals , - 
LIBRE, % Penetraciï¿½n ,0
LIBRE, Q's , - 
LIBRE, Contracts , - 
LIBRE, Average Price , - 
LIBRE, Closing Rate ,0
LIBRE, VPG , - 
LIBRE, Volume , - 
DRCUR, Arrivals ,715
DRCUR, % Penetraciï¿½n ,0.07
DRCUR, Q's ,50
DRCUR, Contracts ,6
DRCUR, Average Price ,7642
DRCUR, Closing Rate ,0.12
DRCUR, VPG ,917
DRCUR, Volume ,45849
SUCUR, Arrivals ,1098
SUCUR, % Penetraciï¿½n ,0.031
SUCUR, Q's ,34
SUCUR, Contracts ,5
SUCUR, Average Price ,10110
SUCUR, Closing Rate ,0.147
SUCUR, VPG ,1487
SUCUR, Volume ,50549
ZOCUR, Arrivals ,200
ZOCUR, % Penetraciï¿½n ,0.065
ZOCUR, Q's ,13
ZOCUR, Contracts ,3
ZOCUR, Average Price ,8783
ZOCUR, Closing Rate ,0.231
ZOCUR, VPG ,2027
ZOCUR, Volume ,26348
