LIBRE, Arrivals ,0
LIBRE, % Penetraciï¿½n ,0
LIBRE, Q's ,0
LIBRE, Contracts ,0
LIBRE, Average Price ,0
LIBRE, Closing Rate ,0
LIBRE, VPG ,0
LIBRE, Volume ,0
BRCSL, Arrivals ,33
BRCSL, % Penetraciï¿½n ,0.393939394
BRCSL, Q's ,13
BRCSL, Contracts ,6
BRCSL, Average Price ,19497.05953
BRCSL, Closing Rate ,0.461538462
BRCSL, VPG ,8998.642861
BRCSL, Volume ,116982.3572
DRELC, Arrivals ,131
DRELC, % Penetraciï¿½n ,0.396946565
DRELC, Q's ,52
DRELC, Contracts ,19
DRELC, Average Price ,27659.07083
DRELC, Closing Rate ,0.365384615
DRELC, VPG ,10106.19896
DRELC, Volume ,525522.3458
SEPLC, Arrivals ,98
SEPLC, % Penetraciï¿½n ,0.387755102
SEPLC, Q's ,38
SEPLC, Contracts ,20
SEPLC, Average Price ,22396.02082
SEPLC, Closing Rate ,0.526315789
SEPLC, VPG ,11787.37938
SEPLC, Volume ,447920.4165
ZOCDM, Arrivals ,11
ZOCDM, % Penetraciï¿½n ,0.545454545
ZOCDM, Q's ,6
ZOCDM, Contracts ,2
ZOCDM, Average Price ,42822.41323
ZOCDM, Closing Rate ,0.333333333
ZOCDM, VPG ,14274.13774
ZOCDM, Volume ,85644.82646
SJDIF, Arrivals ,2
SJDIF, % Penetraciï¿½n ,0
SJDIF, Q's ,0
SJDIF, Contracts ,0
SJDIF, Average Price ,4900
SJDIF, Closing Rate ,0
SJDIF, VPG ,0
SJDIF, Volume ,0
DRVPV, Arrivals ,85
DRVPV, % Penetraciï¿½n ,0.564705882
DRVPV, Q's ,48
DRVPV, Contracts ,9
DRVPV, Average Price ,19275.33204
DRVPV, Closing Rate ,0.1875
DRVPV, VPG ,3614.124758
DRVPV, Volume ,173477.9884
SEVPV, Arrivals ,162
SEVPV, % Penetraciï¿½n ,0.586419753
SEVPV, Q's ,95
SEVPV, Contracts ,22
SEVPV, Average Price ,22308.50855
SEVPV, Closing Rate ,0.231578947
SEVPV, VPG ,5166.180927
SEVPV, Volume ,490787.1881
SUNPV, Arrivals ,23
SUNPV, % Penetraciï¿½n ,0.434782609
SUNPV, Q's ,10
SUNPV, Contracts ,3
SUNPV, Average Price ,14080.22065
SUNPV, Closing Rate ,0.3
SUNPV, VPG ,4224.066194
SUNPV, Volume ,42240.66194
DRBMI, Arrivals ,98
DRBMI, % Penetraciï¿½n ,0.43877551
DRBMI, Q's ,43
DRBMI, Contracts ,18
DRBMI, Average Price ,17723.04761
DRBMI, Closing Rate ,0.418604651
DRBMI, VPG ,7418.950162
DRBMI, Volume ,319014.857
SEBMI, Arrivals ,76
SEBMI, % Penetraciï¿½n ,0.447368421
SEBMI, Q's ,34
SEBMI, Contracts ,11
SEBMI, Average Price ,25206.32876
SEBMI, Closing Rate ,0.323529412
SEBMI, VPG ,8154.988716
SEBMI, Volume ,277269.6163
DRMZT, Arrivals ,60
DRMZT, % Penetraciï¿½n ,0.533333333
DRMZT, Q's ,32
DRMZT, Contracts ,9
DRMZT, Average Price ,14453.18577
DRMZT, Closing Rate ,0.28125
DRMZT, VPG ,4064.958497
DRMZT, Volume ,130078.6719
SUDIX, Arrivals ,27
SUDIX, % Penetraciï¿½n ,0.444444444
SUDIX, Q's ,12
SUDIX, Contracts ,2
SUDIX, Average Price ,16412.72373
SUDIX, Closing Rate ,0.166666667
SUDIX, VPG ,2735.453955
SUDIX, Volume ,32825.44746
DREHU, Arrivals ,56
DREHU, % Penetraciï¿½n ,0.446428571
DREHU, Q's ,25
DREHU, Contracts ,7
DREHU, Average Price ,13552.35096
DREHU, Closing Rate ,0.28
DREHU, VPG ,3794.658269
DREHU, Volume ,94866.45673
SECHU, Arrivals ,119
SECHU, % Penetraciï¿½n ,0.369747899
SECHU, Q's ,44
SECHU, Contracts ,14
SECHU, Average Price ,20580.15767
SECHU, Closing Rate ,0.318181818
SECHU, VPG ,6548.231986
SECHU, Volume ,288122.2074
SEPCR, Arrivals ,89
SEPCR, % Penetraciï¿½n ,0.415730337
SEPCR, Q's ,37
SEPCR, Contracts ,14
SEPCR, Average Price ,19927.78714
SEPCR, Closing Rate ,0.378378378
SEPCR, VPG ,7540.243783
SEPCR, Volume ,278989.02
DDPBP, Arrivals ,59
DDPBP, % Penetraciï¿½n ,0.406779661
DDPBP, Q's ,24
DDPBP, Contracts ,7
DDPBP, Average Price ,21890.31969
DDPBP, Closing Rate ,0.291666667
DDPBP, VPG ,6384.676576
DDPBP, Volume ,153232.2378
PVRIF, Arrivals ,5
PVRIF, % Penetraciï¿½n ,1
PVRIF, Q's ,5
PVRIF, Contracts ,2
PVRIF, Average Price ,13907.3275
PVRIF, Closing Rate ,0.4
PVRIF, VPG ,5562.931
PVRIF, Volume ,27814.655
LIBRE, Arrivals ,0
LIBRE, % Penetraciï¿½n ,0
LIBRE, Q's ,0
LIBRE, Contracts ,0
LIBRE, Average Price ,0
LIBRE, Closing Rate ,0
LIBRE, VPG ,0
LIBRE, Volume ,0
BREPC, Arrivals ,134
BREPC, % Penetraciï¿½n ,0.507462687
BREPC, Q's ,68
BREPC, Contracts ,14
BREPC, Average Price ,20306.76918
BREPC, Closing Rate ,0.205882353
BREPC, VPG ,4180.80542
BREPC, Volume ,284294.7686
DREDL, Arrivals ,47
DREDL, % Penetraciï¿½n ,0.446808511
DREDL, Q's ,21
DREDL, Contracts ,5
DREDL, Average Price ,22039.89431
DREDL, Closing Rate ,0.238095238
DREDL, VPG ,5247.593883
DREDL, Volume ,110199.4715
DRECC, Arrivals ,40
DRECC, % Penetraciï¿½n ,0.425
DRECC, Q's ,17
DRECC, Contracts ,5
DRECC, Average Price ,25212.06658
DRECC, Closing Rate ,0.294117647
DRECC, VPG ,7415.313701
DRECC, Volume ,126060.3329
DREPE, Arrivals ,64
DREPE, % Penetraciï¿½n ,0.453125
DREPE, Q's ,29
DREPE, Contracts ,5
DREPE, Average Price ,22163.4723
DREPE, Closing Rate ,0.172413793
DREPE, VPG ,3821.288327
DREPE, Volume ,110817.3615
DRFPC, Arrivals ,61
DRFPC, % Penetraciï¿½n ,0.426229508
DRFPC, Q's ,26
DRFPC, Contracts ,8
DRFPC, Average Price ,23040.12785
DRFPC, Closing Rate ,0.307692308
DRFPC, VPG ,7089.270106
DRFPC, Volume ,184321.0228
DRMPC, Arrivals ,51
DRMPC, % Penetraciï¿½n ,0.392156863
DRMPC, Q's ,20
DRMPC, Contracts ,7
DRMPC, Average Price ,26543.27393
DRMPC, Closing Rate ,0.35
DRMPC, VPG ,9290.145876
DRMPC, Volume ,185802.9175
DROPC, Arrivals ,125
DROPC, % Penetraciï¿½n ,0.368
DROPC, Q's ,46
DROPC, Contracts ,11
DROPC, Average Price ,27310.04289
DROPC, Closing Rate ,0.239130435
DROPC, VPG ,6530.662431
DROPC, Volume ,300410.4718
DRRPC, Arrivals ,103
DRRPC, % Penetraciï¿½n ,0.398058252
DRRPC, Q's ,41
DRRPC, Contracts ,7
DRRPC, Average Price ,14188.13075
DRRPC, Closing Rate ,0.170731707
DRRPC, VPG ,2422.363787
DRRPC, Volume ,99316.91526
HYVPC, Arrivals ,0
HYVPC, % Penetraciï¿½n ,0
HYVPC, Q's ,0
HYVPC, Contracts ,0
HYVPC, Average Price ,0
HYVPC, Closing Rate ,0
HYVPC, VPG ,0
HYVPC, Volume ,0
SECCC, Arrivals ,97
SECCC, % Penetraciï¿½n ,0.463917526
SECCC, Q's ,45
SECCC, Contracts ,12
SECCC, Average Price ,32065.57313
SECCC, Closing Rate ,0.266666667
SECCC, VPG ,8550.819502
SECCC, Volume ,384786.8776
SECPE, Arrivals ,64
SECPE, % Penetraciï¿½n ,0.4375
SECPE, Q's ,28
SECPE, Contracts ,6
SECPE, Average Price ,26797.15506
SECPE, Closing Rate ,0.214285714
SECPE, VPG ,5742.247513
SECPE, Volume ,160782.9304
SERPC, Arrivals ,134
SERPC, % Penetraciï¿½n ,0.440298507
SERPC, Q's ,59
SERPC, Contracts ,14
SERPC, Average Price ,27149.09772
SERPC, Closing Rate ,0.237288136
SERPC, VPG ,6442.158781
SERPC, Volume ,380087.3681
SETPC, Arrivals ,97
SETPC, % Penetraciï¿½n ,0.422680412
SETPC, Q's ,41
SETPC, Contracts ,10
SETPC, Average Price ,30777.87991
SETPC, Closing Rate ,0.243902439
SETPC, VPG ,7506.799977
SETPC, Volume ,307778.7991
SUCDP, Arrivals ,21
SUCDP, % Penetraciï¿½n ,0.285714286
SUCDP, Q's ,6
SUCDP, Contracts ,2
SUCDP, Average Price ,19375.31989
SUCDP, Closing Rate ,0.333333333
SUCDP, VPG ,6458.439962
SUCDP, Volume ,38750.63977
SUDLR, Arrivals ,8
SUDLR, % Penetraciï¿½n ,0.5
SUDLR, Q's ,4
SUDLR, Contracts ,1
SUDLR, Average Price ,21954.63061
SUDLR, Closing Rate ,0.25
SUDLR, VPG ,5488.657653
SUDLR, Volume ,21954.63061
ZOAPC, Arrivals ,15
ZOAPC, % Penetraciï¿½n ,0.4
ZOAPC, Q's ,6
ZOAPC, Contracts ,2
ZOAPC, Average Price ,38351.27231
ZOAPC, Closing Rate ,0.333333333
ZOAPC, VPG ,12783.75744
ZOAPC, Volume ,76702.54461
DRELR, Arrivals ,1
DRELR, % Penetraciï¿½n ,0
DRELR, Q's ,0
DRELR, Contracts ,0
DRELR, Average Price ,0
DRELR, Closing Rate ,0
DRELR, VPG ,0
DRELR, Volume ,0
SECLR, Arrivals ,2
SECLR, % Penetraciï¿½n ,0
SECLR, Q's ,0
SECLR, Contracts ,0
SECLR, Average Price ,0
SECLR, Closing Rate ,0
SECLR, VPG ,0
SECLR, Volume ,0
PUJIF, Arrivals ,2
PUJIF, % Penetraciï¿½n ,0
PUJIF, Q's ,0
PUJIF, Contracts ,0
PUJIF, Average Price ,0
PUJIF, Closing Rate ,0
PUJIF, VPG ,0
PUJIF, Volume ,0
PUJIA, Arrivals ,1
PUJIA, % Penetraciï¿½n ,0
PUJIA, Q's ,0
PUJIA, Contracts ,0
PUJIA, Average Price ,0
PUJIA, Closing Rate ,0
PUJIA, VPG ,0
PUJIA, Volume ,0
LIBRE, Arrivals ,0
LIBRE, % Penetraciï¿½n ,0
LIBRE, Q's ,0
LIBRE, Contracts ,0
LIBRE, Average Price ,0
LIBRE, Closing Rate ,0
LIBRE, VPG ,0
LIBRE, Volume ,0
DRCUR, Arrivals ,76
DRCUR, % Penetraciï¿½n ,0.394736842
DRCUR, Q's ,30
DRCUR, Contracts ,9
DRCUR, Average Price ,15867.19324
DRCUR, Closing Rate ,0.3
DRCUR, VPG ,4760.157972
DRCUR, Volume ,142804.7392
SUCUR, Arrivals ,13
SUCUR, % Penetraciï¿½n ,0.307692308
SUCUR, Q's ,4
SUCUR, Contracts ,1
SUCUR, Average Price ,15835.52827
SUCUR, Closing Rate ,0.25
SUCUR, VPG ,3958.882068
SUCUR, Volume ,15835.52827
ZOCUR, Arrivals ,8
ZOCUR, % Penetraciï¿½n ,0.375
ZOCUR, Q's ,3
ZOCUR, Contracts ,1
ZOCUR, Average Price ,17852.63988
ZOCUR, Closing Rate ,0.333333333
ZOCUR, VPG ,5950.87996
ZOCUR, Volume ,17852.63988
SMBSL, Arrivals ,74
SMBSL, % Penetraciï¿½n ,0.391891892
SMBSL, Q's ,29
SMBSL, Contracts ,11
SMBSL, Average Price ,28627.47706
SMBSL, Closing Rate ,0.379310345
SMBSL, VPG ,10858.6982
SMBSL, Volume ,314902.2477
ZOMSL, Arrivals ,17
ZOMSL, % Penetraciï¿½n ,0.235294118
ZOMSL, Q's ,4
ZOMSL, Contracts ,1
ZOMSL, Average Price ,34377.9755
ZOMSL, Closing Rate ,0.25
ZOMSL, VPG ,8594.493875
ZOMSL, Volume ,34377.9755
SEAUA, Arrivals ,101
SEAUA, % Penetraciï¿½n ,0.524752475
SEAUA, Q's ,53
SEAUA, Contracts ,16
SEAUA, Average Price ,24866.4544
SEAUA, Closing Rate ,0.301886792
SEAUA, VPG ,7506.854159
SEAUA, Volume ,397863.2704
